d001.s008.t002,Alimta,Alimta,NOUN,bn:00602447n
d001.s008.t003,استفاده,استفاده,NOUN,bn:00082705v
d001.s008.t004,می,می,NOUN,
d001.s008.t005,شود,شد#شو,VERB,
d001.s008.t006,؟,؟,PUNCT,
d001.s009.t001,Alimta,Alimta,NOUN,bn:00602447n
d001.s009.t002,برای,برای,"ADP,EZ",
d001.s009.t003,درمان,درمان,"NOUN,EZ",bn:00084532v
d001.s009.t004,دو,دو,NUM,
d001.s009.t005,نوع,نوع,NOUN,bn:00078798n
d001.s009.t006,سرطان,سرطان,"NOUN,EZ",bn:00015180n
d001.s009.t007,استفاده,استفاده,NOUN,bn:00082705v
d001.s009.t008,می,می,NOUN,
d001.s009.t009,شود,شد#شو,VERB,
d001.s009.t010,:,:,PUNCT,bn:00108692a
d001.s009.t011,مزوتلیوما,مزوتلیوما,NOUN,bn:00108692a
d001.s009.t012,پلور,پلور,NOUN,bn:00054512n
d001.s009.t013,(,(,PUNCT,
d001.s009.t014,سرطان,سرطان,"NOUN,EZ",bn:00052341n
d001.s009.t015,روکش,روکش,"NOUN,EZ",
d001.s009.t016,ریه,ریه,NOUN,
d001.s009.t017,ها,ها,NOUN,bn:00114778r
d001.s009.t018,که,که,SCONJ,
d001.s009.t019,معمولاً,معمولاً,NOUN,bn:00084069v
d001.s009.t020,در,در,ADP,bn:00032379n
d001.s009.t021,اثر,اثر,"NOUN,EZ",bn:00032379n
d001.s009.t022,قرار,قرار,NOUN,bn:00032379n
d001.s009.t023,گرفتن,گرفتن,NOUN,bn:00032379n
d001.s009.t024,در,در,ADP,bn:00006236n
d001.s009.t025,معرض,معرض,"NOUN,EZ",bn:00084069v
d001.s009.t026,آزبست,آزبست,"NOUN,EZ",
d001.s009.t027,ایجاد,ایجاد,"NOUN,EZ",
d001.s009.t028,می,می,NOUN,
d001.s009.t029,شود,شد#شو,VERB,
d001.s009.t030,),),PUNCT,
d001.s009.t031,.,.,PUNCT,
d001.s010.t001,Alimta,Alimta,NOUN,bn:00602447n
d001.s010.t002,به,به,ADP,
d001.s010.t003,همراه,همراه,"NOUN,EZ",
d001.s010.t004,سیس,سیس,NOUN,bn:00577781n
d001.s010.t005,پلاتین,پلاتین,NOUN,bn:00577781n
d001.s010.t006,(,(,PUNCT,
d001.s010.t007,یکی,یکی,NUM,
d001.s010.t008,دیگر,دیگر,PRON,
d001.s010.t009,از,از,ADP,bn:00054128n
d001.s010.t010,داروهای,دارو,"NOUN,EZ",bn:00097220a
d001.s010.t011,ضد,ضد,"NOUN,EZ",bn:00097220a
d001.s010.t012,سرطان,سرطان,NOUN,bn:00082705v
d001.s010.t013,),),PUNCT,
d001.s010.t014,استفاده,استفاده,NOUN,
d001.s010.t015,می,می,NOUN,
d001.s010.t016,شود,شد#شو,VERB,bn:00015180n
d001.s010.t017,که,که,SCONJ,
d001.s010.t018,سرطان,سرطان,NOUN,bn:00082705v
d001.s010.t019,غیرقابل,غیرقابل,ADJ,
d001.s010.t020,توصیف,توصیف,NOUN,
d001.s010.t021,است,است,VERB,
d001.s010.t022,(,(,PUNCT,
d001.s010.t023,نمی,نمی,VERB,bn:00096871a
d001.s010.t024,توان,توان,NOUN,
d001.s010.t025,به,به,ADP,bn:00059129n
d001.s010.t026,تنهایی,تنهایی,NOUN,bn:00059129n
d001.s010.t027,با,با,ADP,bn:00092783v
d001.s010.t028,عمل,عمل,"NOUN,EZ",
d001.s010.t029,جراحی,جراحی,NOUN,
d001.s010.t030,برداشته,برداشته,VERB,bn:00106363a
d001.s010.t031,شد,شد#شو,VERB,
d001.s010.t032,),),PUNCT,bn:00092083v
d001.s010.t033,و,و,CCONJ,
d001.s010.t034,بدخیم,بدخیم,ADJ,
d001.s010.t035,(,(,PUNCT,
d001.s010.t036,گسترش,گسترش,NOUN,bn:00105981a
d001.s010.t037,یافته_است,یافت#یاب,VERB,bn:00115155r
d001.s010.t038,،,،,PUNCT,bn:00115155r
d001.s010.t039,یا,یا,CCONJ,
d001.s010.t040,احتمالاً,احتمالاً,NOUN,bn:00021395n
d001.s010.t041,به,به,ADP,bn:00021395n
d001.s010.t042,راحتی,راحتی,NOUN,bn:00108011a
d001.s010.t043,در,در,ADP,bn:00011744n
d001.s010.t044,قسمت,قسمت,"NOUN,EZ",bn:00092083v
d001.s010.t045,های,های,"NOUN,EZ",
d001.s010.t046,دیگر,دیگر,PRON,
d001.s010.t047,بدن,بدن,"NOUN,EZ",
d001.s010.t048,پخش,پخش,NOUN,
d001.s010.t049,می,می,NOUN,bn:00061017n
d001.s010.t050,شود,شد#شو,VERB,
d001.s010.t051,),),PUNCT,
d001.s010.t052,،,،,PUNCT,
d001.s010.t053,در,در,ADP,
d001.s010.t054,بیمارانی,بیمارانی,NOUN,bn:00015180n
d001.s010.t055,که,که,SCONJ,bn:00052341n
d001.s010.t056,ندارند,داشت#دار,VERB,bn:00017027n
d001.s010.t057,),),PUNCT,
d001.s010.t058,قبل,قبل,ADP,bn:00017027n
d001.s010.t059,از,از,ADP,bn:00096528a
d001.s010.t060,سرطان,سرطان,NOUN,
d001.s010.t061,ریه,ریه,NOUN,bn:00106664a
d001.s010.t062,سلولهای,سلول,"NOUN,EZ",
d001.s010.t063,غیر,غیر,"NOUN,EZ",bn:00082427v
d001.s010.t064,کوچک,کوچک,"ADJ,EZ",bn:00017027n
d001.s010.t065,پیشرفته,پیشرفته,ADJ,
d001.s010.t066,یا,یا,CCONJ,
d001.s010.t067,متاستاتیک,متاستاتیک,ADJ,bn:00116360r
d001.s010.t068,که,که,SCONJ,
d001.s010.t069,بر,بر,ADP,
d001.s010.t070,سلولهای,سلول,"NOUN,EZ",bn:00018141n
d001.s010.t071,سنگفرشی,سنگفرش,ADJ,bn:00018141n
d001.s010.t072,تأثیر,تأثیر,"NOUN,EZ",
d001.s010.t073,نمی,نمی,VERB,
d001.s010.t074,گذارد,گذارد#گذار,VERB,bn:00087863v
d001.s010.t075,،,،,PUNCT,
d001.s010.t076,شیمی,شیمی,"NOUN,EZ",
d001.s010.t077,درمانی,درمانی,ADJ,
d001.s010.t078,(,(,PUNCT,
d001.s010.t079,داروهای,دارو,"NOUN,EZ",
d001.s010.t080,سرطان,سرطان,NOUN,
d001.s010.t081,),),PUNCT,
d001.s010.t082,دریافت,دریافت,NOUN,
d001.s010.t083,کرد,کرد#کن,VERB,
d001.s010.t084,.,.,PUNCT,
d001.s011.t001,Alimta,Alimta,NOUN,bn:00602447n
d001.s011.t002,در,در,ADP,
d001.s011.t003,ترکیب,ترکیب,NOUN,bn:00020872n
d001.s011.t004,با,با,ADP,
d001.s011.t005,سیس,سیس,NOUN,bn:00577781n
d001.s011.t006,پلاتین,پلاتین,NOUN,bn:00577781n
d001.s011.t007,در,در,ADP,
d001.s011.t008,بیمارانی,بیمارانی,NOUN,bn:00061017n
d001.s011.t009,که,که,SCONJ,
d001.s011.t010,قبلاً,قبلاً,ADV,bn:00082705v
d001.s011.t011,تحت,تحت,"ADP,EZ",bn:00084532v
d001.s011.t012,درمان,درمان,NOUN,bn:00084532v
d001.s011.t013,قرار,قرار,NOUN,bn:00084532v
d001.s011.t014,نگرفته_اند,گرفت#گیر,VERB,
d001.s011.t015,،,،,PUNCT,
d001.s011.t016,و,و,CCONJ,
d001.s011.t017,به,به,ADP,
d001.s011.t018,خودی,خودی,"NOUN,EZ",
d001.s011.t019,خود,خود,PRON,bn:00116360r
d001.s011.t020,در,در,ADP,
d001.s011.t021,بیمارانی,بیمارانی,NOUN,
d001.s011.t022,که,که,SCONJ,bn:00061017n
d001.s011.t023,در,در,ADP,
d001.s011.t024,گذشته,گذشته,ADV,
d001.s011.t025,نوع,نوع,"NOUN,EZ",bn:00060927n
d001.s011.t026,دیگری,دیگری,PRON,bn:00078798n
d001.s011.t027,از,از,ADP,
d001.s011.t028,شیمی,شیمی,"NOUN,EZ",
d001.s011.t029,درمانی,درمانی,ADJ,bn:00018141n
d001.s011.t030,دریافت,دریافت,NOUN,bn:00018141n
d001.s011.t031,کرده_اند,کرد#کن,VERB,bn:00087863v
d001.s011.t032,،,،,PUNCT,bn:00087863v
d001.s011.t033,استفاده,استفاده,NOUN,bn:00087863v
d001.s011.t034,می,می,NOUN,
d001.s011.t035,شود,شد#شو,VERB,
d001.s011.t036,.,.,PUNCT,
d001.s012.t001,این,این,DET,
d001.s012.t002,دارو,دارو,NOUN,bn:00054128n
d001.s012.t003,فقط,فقط,ADV,bn:00116450r
d001.s012.t004,با,با,ADP,
d001.s012.t005,یک,یک,NUM,
d001.s012.t006,نسخه,نسخه,NOUN,bn:00064195n
d001.s012.t007,قابل,قابل,"ADJ,EZ",
d001.s012.t008,دریافت,دریافت,NOUN,bn:00064195n
d001.s012.t009,است,است,VERB,
d001.s012.t010,.,.,PUNCT,
d001.s013.t001,چگونه,چگونه,ADV,
d001.s013.t002,از,از,ADP,
d001.s013.t003,Alimta,Alimta,NOUN,bn:00602447n
d001.s013.t004,استفاده,استفاده,NOUN,bn:00082705v
d001.s013.t005,می,می,NOUN,
d001.s013.t006,شود,شد#شو,VERB,
d001.s013.t007,؟,؟,PUNCT,
d001.s014.t001,Alimta,Alimta,NOUN,bn:00602447n
d001.s014.t002,فقط,فقط,ADV,bn:00116450r
d001.s014.t003,باید,باید,VERB,
d001.s014.t004,تحت,تحت,"ADP,EZ",
d001.s014.t005,نظارت,نظارت,"NOUN,EZ",bn:00059908n
d001.s014.t006,یک,یک,NUM,
d001.s014.t007,پزشک,پزشک,NOUN,bn:00027976n
d001.s014.t008,که,که,SCONJ,
d001.s014.t009,در,در,ADP,
d001.s014.t010,استفاده,استفاده,NOUN,bn:00030627n
d001.s014.t011,از,از,ADP,
d001.s014.t012,شیمی,شیمی,"NOUN,EZ",bn:00018141n
d001.s014.t013,درمانی,درمانی,"ADJ,EZ",bn:00018141n
d001.s014.t014,ضد,ضد,"NOUN,EZ",bn:00097220a
d001.s014.t015,سرطان,سرطان,"NOUN,EZ",bn:00018141n
d001.s014.t016,واجد,واجد,"ADJ,EZ",
d001.s014.t017,شرایط,شرایط,NOUN,
d001.s014.t018,است,است,VERB,
d001.s014.t019,،,،,PUNCT,
d001.s014.t020,داده_شود,داد#ده,VERB,bn:00018141n
d001.s014.t021,.,.,PUNCT,
d001.s015.t001,دوز,دوز,NOUN,bn:00028320n
d001.s015.t002,توصیه,توصیه,NOUN,
d001.s015.t003,شده,شده,VERB,
d001.s015.t004,Alimta,Alimta,NOUN,bn:00602447n
d001.s015.t005,500,500,NUM,
d001.s015.t006,میلی,میلی,NOUN,bn:00054701n
d001.s015.t007,گرم,گرم,NOUN,
d001.s015.t008,در,در,ADP,
d001.s015.t009,هر,هر,DET,
d001.s015.t010,متر,متر,NOUN,
d001.s015.t011,مربع,مربع,NOUN,
d001.s015.t012,از,از,ADP,
d001.s015.t013,سطح,سطح,"NOUN,EZ",bn:00075374n
d001.s015.t014,بدن,بدن,NOUN,bn:00011744n
d001.s015.t015,(,(,PUNCT,
d001.s015.t016,با,با,ADP,bn:00082705v
d001.s015.t017,استفاده,استفاده,NOUN,bn:00082705v
d001.s015.t018,از,از,ADP,bn:00043545n
d001.s015.t019,قد,قد,NOUN,
d001.s015.t020,و,و,CCONJ,bn:00080831n
d001.s015.t021,وزن,وزن,"NOUN,EZ",bn:00061017n
d001.s015.t022,بیمار,بیمار,"ADJ,EZ",bn:00084373v
d001.s015.t023,محاسبه,محاسبه,"NOUN,EZ",
d001.s015.t024,می,می,NOUN,
d001.s015.t025,شود,شد#شو,VERB,
d001.s015.t026,),),PUNCT,
d001.s015.t027,.,.,PUNCT,
d001.s016.t001,هر,هر,DET,bn:00102467a
d001.s016.t002,سه,سه,NUM,
d001.s016.t003,هفته,هفته,NOUN,bn:00043484n
d001.s016.t004,یک,یک,NUM,
d001.s016.t005,بار,بار,NOUN,bn:00115811r
d001.s016.t006,به,به,ADP,bn:00088826v
d001.s016.t007,عنوان,عنوان,"NOUN,EZ",
d001.s016.t008,یک,یک,NUM,
d001.s016.t009,تزریق,تزریق,"NOUN,EZ",bn:00046734n
d001.s016.t010,داخل,داخل,"ADP,EZ",bn:00102230a
d001.s016.t011,وریدی,وریدی,"ADJ,EZ",bn:00102230a
d001.s016.t012,10,10,NUM,
d001.s016.t013,دقیقه,دقیقه,NOUN,bn:00055094n
d001.s016.t014,به,به,ADP,
d001.s016.t015,طول,طول,"NOUN,EZ",bn:00055094n
d001.s016.t016,می,می,NOUN,
d001.s016.t017,انجامد,انجامید#انجام,VERB,
d001.s016.t018,.,.,PUNCT,
d001.s017.t001,برای,برای,"ADP,EZ",
d001.s017.t002,کاهش,کاهش,"NOUN,EZ",bn:00084079v
d001.s017.t003,عوارض,عوارض,"NOUN,EZ",bn:00029874n
d001.s017.t004,جانبی,جانبی,ADJ,
d001.s017.t005,،,،,PUNCT,
d001.s017.t006,بیماران,بیمار,NOUN,bn:00061017n
d001.s017.t007,باید,باید,VERB,
d001.s017.t008,یک,یک,NUM,
d001.s017.t009,کورتیکواستروئید,کورتیکواستروئید,NOUN,bn:00001507n
d001.s017.t010,و,و,CCONJ,
d001.s017.t011,اسید,اسید,NOUN,bn:00000902n
d001.s017.t012,فولیک,فولیک,NOUN,
d001.s017.t013,(,(,PUNCT,
d001.s017.t014,نوعی,نوعی,NOUN,bn:00080147n
d001.s017.t015,ویتامین,ویتامین,NOUN,bn:00080147n
d001.s017.t016,),),PUNCT,
d001.s017.t017,مصرف,مصرف,NOUN,
d001.s017.t018,کنند,کرد#کن,VERB,
d001.s017.t019,و,و,CCONJ,
d001.s017.t020,در,در,ADP,bn:00047235n
d001.s017.t021,طول,طول,"NOUN,EZ",
d001.s017.t022,درمان,درمان,NOUN,bn:00602447n
d001.s017.t023,با,با,ADP,bn:00046785n
d001.s017.t024,Alimta,Alimta,NOUN,bn:00080147n
d001.s017.t025,تزریق,تزریق,"NOUN,EZ",
d001.s017.t026,ویتامین,ویتامین,NOUN,
d001.s017.t027,B,B,NOUN,
d001.s017.t028,12,12,NUM,
d001.s017.t029,دریافت,دریافت,NOUN,
d001.s017.t030,کنند,کرد#کن,VERB,
d001.s017.t031,.,.,PUNCT,
d001.s018.t001,هنگامی,هنگامی,NOUN,
d001.s018.t002,که,که,SCONJ,
d001.s018.t003,Alimta,Alimta,NOUN,bn:00602447n
d001.s018.t004,با,با,ADP,
d001.s018.t005,سیس,سیس,NOUN,bn:00577781n
d001.s018.t006,پلاتین,پلاتین,NOUN,bn:00577781n
d001.s018.t007,داده,داده,VERB,bn:00088826v
d001.s018.t008,می,می,NOUN,
d001.s018.t009,شود,شد#شو,VERB,
d001.s018.t010,،,،,PUNCT,
d001.s018.t011,یک,یک,NUM,
d001.s018.t012,داروی,دارو,"NOUN,EZ",bn:00054128n
d001.s018.t013,ضد,ضد,"NOUN,EZ",
d001.s018.t014,امیک,امیک,NOUN,
d001.s018.t015,(,(,PUNCT,
d001.s018.t016,برای,برای,"ADP,EZ",bn:00088454v
d001.s018.t017,جلوگیری,جلوگیری,NOUN,bn:00088454v
d001.s018.t018,از,از,ADP,
d001.s018.t019,استفراغ,استفراغ,NOUN,
d001.s018.t020,),),PUNCT,bn:00035426n
d001.s018.t021,و,و,CCONJ,
d001.s018.t022,مایعات,مایعات,NOUN,bn:00088454v
d001.s018.t023,(,(,PUNCT,bn:00088454v
d001.s018.t024,برای,برای,"ADP,EZ",bn:00025983n
d001.s018.t025,جلوگیری,جلوگیری,NOUN,
d001.s018.t026,از,از,ADP,bn:00114246r
d001.s018.t027,کم,کم,"NOUN,EZ",
d001.s018.t028,آبی,آبی,ADJ,bn:00114512r
d001.s018.t029,),),PUNCT,
d001.s018.t030,نیز,نیز,CCONJ,bn:00114165r
d001.s018.t031,باید,باید,VERB,bn:00114165r
d001.s018.t032,قبل,قبل,ADP,bn:00028320n
d001.s018.t033,یا,یا,CCONJ,bn:00577781n
d001.s018.t034,بعد,بعد,ADP,bn:00577781n
d001.s018.t035,از,از,ADP,bn:00088826v
d001.s018.t036,دوز,دوز,"NOUN,EZ",
d001.s018.t037,سیس,سیس,NOUN,
d001.s018.t038,پلاتین,پلاتین,NOUN,
d001.s018.t039,داده_شود,داد#ده,VERB,
d001.s018.t040,.,.,PUNCT,
d001.s019.t001,درمان,درمان,NOUN,bn:00047235n
d001.s019.t002,باید,باید,VERB,
d001.s019.t003,در,در,ADP,
d001.s019.t004,بیمارانی,بیمارانی,NOUN,bn:00061017n
d001.s019.t005,که,که,SCONJ,
d001.s019.t006,تعداد,تعداد,"NOUN,EZ",bn:00023139n
d001.s019.t007,خون,خون,"NOUN,EZ",bn:00011346n
d001.s019.t008,آنها,آنها,PRON,
d001.s019.t009,غیر,غیر,"NOUN,EZ",bn:00096158a
d001.s019.t010,طبیعی,طبیعی,ADJ,bn:00096158a
d001.s019.t011,است,است,VERB,
d001.s019.t012,یا,یا,CCONJ,
d001.s019.t013,عوارض,عوارض,"NOUN,EZ",bn:00029874n
d001.s019.t014,جانبی,جانبی,"ADJ,EZ",
d001.s019.t015,دیگری,دیگری,PRON,bn:00108011a
d001.s019.t016,دارند,داشت#دار,VERB,
d001.s019.t017,،,،,PUNCT,
d001.s019.t018,به,به,ADP,
d001.s019.t019,تأخیر,تأخیر,NOUN,bn:00086514v
d001.s019.t020,بیفتد,بیفتد,VERB,
d001.s019.t021,یا,یا,CCONJ,
d001.s019.t022,قطع,قطع,NOUN,bn:00099474a
d001.s019.t023,شود,شد#شو,VERB,
d001.s019.t024,یا,یا,CCONJ,
d001.s019.t025,دوز,دوز,"NOUN,EZ",bn:00028320n
d001.s019.t026,آن,آن,PRON,
d001.s019.t027,کاهش,کاهش,NOUN,bn:00084079v
d001.s019.t028,یابد,یابید#یاب,VERB,
d001.s019.t029,.,.,PUNCT,
d001.s020.t001,Alimta,Alimta,NOUN,bn:00602447n
d001.s020.t002,برای,برای,"ADP,EZ",
d001.s020.t003,استفاده,استفاده,NOUN,bn:00030627n
d001.s020.t004,در,در,ADP,
d001.s020.t005,بیماران,بیمار,"NOUN,EZ",bn:00061017n
d001.s020.t006,مبتلا,مبتلا,ADJ,bn:00061017n
d001.s020.t007,به,به,ADP,
d001.s020.t008,مشکلات,مشکلات,"NOUN,EZ",bn:00048242n
d001.s020.t009,کلیوی,کلیوی,"ADJ,EZ",bn:00049083n
d001.s020.t010,متوسط,متوسط,ADJ,bn:00106826a
d001.s020.t011,یا,یا,CCONJ,
d001.s020.t012,شدید,شدید,ADJ,bn:00110473a
d001.s020.t013,توصیه,توصیه,NOUN,bn:00082418v
d001.s020.t014,نمی,نمی,VERB,bn:00116360r
d001.s020.t015,شود,شد#شو,VERB,
d001.s020.t016,.,.,PUNCT,
d001.s021.t001,برای,برای,"ADP,EZ",
d001.s021.t002,اطلاعات,اطلاعات,"NOUN,EZ",bn:00025314n
d001.s021.t003,بیشتر,بیشتر,ADJ,bn:00106935a
d001.s021.t004,،,،,PUNCT,
d001.s021.t005,به,به,ADP,
d001.s021.t006,خلاصه,خلاصه,"NOUN,EZ",bn:00075142n
d001.s021.t007,ویژگی,ویژگی,"NOUN,EZ",bn:00075142n
d001.s021.t008,های,های,NOUN,
d001.s021.t009,محصول,محصول,NOUN,bn:00064584n
d001.s021.t010,(,(,PUNCT,
d001.s021.t011,همچنین,همچنین,CCONJ,bn:00021395n
d001.s021.t012,بخشی,بخشی,NOUN,
d001.s021.t013,از,از,ADP,
d001.s021.t014,EPAR,EPAR,NOUN,
d001.s021.t015,),),PUNCT,
d001.s021.t016,مراجعه,مراجعه,NOUN,
d001.s021.t017,کنید,کرد#کن,VERB,
d001.s021.t018,.,.,PUNCT,
d001.s022.t001,Alimta,Alimta,NOUN,bn:00602447n
d001.s022.t002,چگونه,چگونه,ADV,
d001.s022.t003,کار,کار,NOUN,
d001.s022.t004,می,می,NOUN,
d001.s022.t005,کند,کند,VERB,
d001.s022.t006,؟,؟,PUNCT,
d001.s023.t001,ماده,ماده,"NOUN,EZ",bn:00074986n
d001.s023.t002,فعال,فعال,ADJ,bn:00096387a
d001.s023.t003,در,در,ADP,
d001.s023.t004,Alimta,Alimta,NOUN,bn:00602447n
d001.s023.t005,،,،,PUNCT,
d001.s023.t006,Pemetrexed,Pemetrexed,NOUN,bn:00602447n
d001.s023.t007,،,،,PUNCT,
d001.s023.t008,یک,یک,NUM,
d001.s023.t009,داروی,دارو,"NOUN,EZ",bn:00054128n
d001.s023.t010,سمیت,سم,"NOUN,EZ",
d001.s023.t011,سمی,سمید#سم,ADJ,
d001.s023.t012,است,است,VERB,
d001.s023.t013,(,(,PUNCT,
d001.s023.t014,دارویی,دارویی,NOUN,
d001.s023.t015,که,که,SCONJ,bn:00017027n
d001.s023.t016,سلول,سلول,"NOUN,EZ",
d001.s023.t017,هایی,هایی,NOUN,bn:00090098v
d001.s023.t018,را,را,ADP,
d001.s023.t019,که,که,SCONJ,bn:00087100v
